"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"344","Dragon's Lair 2: Time Warp","Oct 24, 2013","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Digital Leisure Inc.","Digital Leisure Inc."
"16","Path of Exile","Oct 23, 2013","Free","N/A (N/A/86%)","20,000,000 .. 50,000,000","03:39 (05:13)","Grinding Gear Games","Grinding Gear Games"
"76","LEGO Marvel Super Heroes","Oct 22, 2013","$4.99","N/A (N/A/78%)","1,000,000 .. 2,000,000","00:00 (00:00)","Traveller's Tales","Warner Bros. Interactive Entertainment"
"132","Tetrobot and Co.","Oct 22, 2013","$9.99","N/A (N/A/72%)","50,000 .. 100,000","00:00 (00:00)","Swing Swing Submarine","Swing Swing Submarine"
"387","Nancy Drew: The Silent Spy","Oct 22, 2013","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HeR Interactive","HeR Interactive"
"47","Stronghold HD","Oct 21, 2013","$5.99","N/A (N/A/81%)","1,000,000 .. 2,000,000","00:00 (00:00)","FireFly Studios","FireFly Studios"
"70","Stronghold Crusader HD","Oct 21, 2013","$9.99","N/A (N/A/78%)","1,000,000 .. 2,000,000","00:23 (00:07)","FireFly Studios","FireFly Studios"
"78","Eldritch Reanimated","Oct 21, 2013","$14.99","N/A (N/A/77%)","200,000 .. 500,000","00:00 (00:00)","Minor Key Games","Minor Key Games"
"491","Skyscraper Simulator","Oct 21, 2013","$2.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Actalogic","Libredia"
"252","PCMark 8","Oct 21, 2013","$24.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","UL","UL"
"516","Pool Nation","Oct 18, 2013","$6.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Cherry Pop Games","Cherry Pop Games"
"471","The 11th Hour","Oct 18, 2013","$5.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Trilobyte Games","Nightdive Studios"
"502","The 7th Guest","Oct 18, 2013","N/A","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Trilobyte Games","Nightdive Studios"
"482","Shadow Man","Oct 18, 2013","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Acclaim Studios Teeside","Nightdive Studios"
"268","Secret Files: Sam Peters","Oct 18, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Animation Arts","Deep Silver"
"396","Truck Racer","Oct 18, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Kylotonn Entertainment","Plug In Digital, Bigben Interactive"
"8","The Stanley Parable","Oct 17, 2013","$14.99","N/A (N/A/88%)","2,000,000 .. 5,000,000","00:09 (00:05)","Galactic Cafe","Galactic Cafe"
"48","Goodbye Deponia","Oct 17, 2013","$19.99","N/A (N/A/80%)","200,000 .. 500,000","00:00 (00:00)","Daedalic Entertainment","Daedalic Entertainment"
"88","Anachronox","Oct 17, 2013","$0.97","N/A (N/A/77%)","200,000 .. 500,000","00:00 (00:00)","","Square Enix"
"161","Space Rangers HD: A War Apart","Oct 17, 2013","$14.99","N/A (N/A/68%)","200,000 .. 500,000","00:00 (00:00)","SNK Games, Elemental Games, Katauri Interactive","1C Entertainment"
"427","Dark Matter","Oct 17, 2013","$1.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","InterWave Studios","Iceberg Interactive"
"240","I Have No Mouth, and I Must Scream","Oct 17, 2013","$5.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Cyberdreams","Nightdive Studios"
"277","Super Amazing Wagon Adventure","Oct 17, 2013","$2.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","sparsevector","sparsevector"
"208","Face Noir","Oct 17, 2013","$9.99","N/A (N/A/59%)","50,000 .. 100,000","00:00 (00:00)","Mad Orange","Phoenix Online Publishing"
"249","Nicole","Oct 17, 2013","$18.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Winter Wolves","Winter Wolves"
"300","Train Simulator: Pacific Surfliner LA - San Diego Route","Oct 17, 2013","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dovetail Games","Dovetail Games - Trains"
"59","140","Oct 16, 2013","$4.99","N/A (N/A/80%)","200,000 .. 500,000","00:00 (00:00)","Carlsen Games","Carlsen Games"
"417","Bridge Constructor","Oct 16, 2013","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","ClockStone","Headup"
"453","Bad Hotel","Oct 16, 2013","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Lucky Frame","Lucky Frame"
"341","Eleusis","Oct 16, 2013","$14.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Nocturnal works","Nocturnal works"
"154","Megabyte Punch","Oct 15, 2013","$4.49","N/A (N/A/69%)","200,000 .. 500,000","00:00 (00:00)","Team Reptile","Team Reptile"
"383","Urban Chaos","Oct 15, 2013","N/A","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","","Square Enix, Eidos Interactive"
"147","Democracy 3","Oct 14, 2013","$24.99","N/A (N/A/70%)","500,000 .. 1,000,000","00:00 (00:00)","Positech Games","Positech Games"
"433","Knights and Merchants","Oct 14, 2013","$6.99","N/A (N/A)","500,000 .. 1,000,000","02:41 (00:53)","Topware Interactive","Topware Interactive"
"522","Talisman: Prologue","Oct 14, 2013","$6.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Nomad Games","Nomad Games"
"284","Eador: Genesis","Oct 14, 2013","$5.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Alexey Bokulev, Snowbird Games","Snowbird Games"
"18","The Wolf Among Us","Oct 11, 2013","$14.99","N/A (N/A/85%)","1,000,000 .. 2,000,000","00:00 (00:00)","Telltale Games","Telltale Games"
"303","Viscera Cleanup Detail: Shadow Warrior","Oct 11, 2013","N/A","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","RuneStorm","Devolver Digital"
"394","Iesabel","Oct 11, 2013","$4.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","","Forever Entertainment S. A."
"73","Soundodger+","Oct 11, 2013","$7.99","N/A (N/A/78%)","50,000 .. 100,000","00:00 (00:00)","Studio Bean","Adult Swim Games"
"13","Startopia","Oct 10, 2013","$0.97","N/A (N/A/86%)","200,000 .. 500,000","00:00 (00:00)","","Square Enix"
"414","Farming Simulator 2013 Titanium Edition","Oct 9, 2013","$14.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Giants Software","Giants Software"
"418","Escape Goat","Oct 9, 2013","$4.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","MagicalTimeBean","MagicalTimeBean"
"382","Flashpoint Campaigns: Red Storm Player's Edition","Oct 9, 2013","$49.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","On Target Simulations","Slitherine Ltd."
"444","Cook, Serve, Delicious!","Oct 8, 2013","$2.49","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Vertigo Gaming Inc.","Vertigo Gaming Inc."
"116","Gas Guzzlers Extreme","Oct 8, 2013","$3.74","N/A (N/A/73%)","200,000 .. 500,000","00:00 (00:00)","Gamepires","Iceberg Interactive"
"142","Bionic Dues","Oct 8, 2013","$9.99","N/A (N/A/71%)","200,000 .. 500,000","00:00 (00:00)","Arcen Games, LLC","Arcen Games, LLC"
"426","Pandemonium","Oct 8, 2013","$0.97","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Crystal Dynamics","Square Enix"
"548","Gravi","Oct 8, 2013","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hashbang Games",""
"266","Chainsaw Warrior","Oct 7, 2013","$4.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Auroch Digital","Auroch Digital"
"543","Salvation Prophecy","Oct 7, 2013","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Firedance Games",""
"143","Enclave","Oct 4, 2013","$4.99","N/A (N/A/71%)","1,000,000 .. 2,000,000","03:14 (01:04)","Starbreeze","Topware Interactive"
"541","Jack Orlando: Director's Cut","Oct 4, 2013","$4.99","N/A (N/A)","1,000,000 .. 2,000,000","02:35 (00:51)","Toontraxx Studios","Topware Interactive"
"214","Knock-knock","Oct 4, 2013","$9.99","N/A (N/A/57%)","100,000 .. 200,000","00:00 (00:00)","Ice-Pick Lodge","Ice-Pick Lodge"
"317","Unholy Heights","Oct 4, 2013","$3.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Petit Depotto","PLAYISM"
"525","The chronicles of Emerland. Solitaire.","Oct 4, 2013","$3.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Rainbow Games","Rainbow Games"
"311","Absent","Oct 3, 2013","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","FNGames","FNGames"
"31","Silent Storm Gold Edition","Oct 2, 2013","$9.99","N/A (N/A/83%)","100,000 .. 200,000","00:00 (00:00)","Nival","THQ Nordic"
"231","Air Conflicts: Vietnam","Oct 2, 2013","$14.99","N/A (N/A/43%)","50,000 .. 100,000","00:00 (00:00)","Games Farm","Games Farm"
"456","Porradaria Upgrade","Oct 2, 2013","N/A","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","CleanWaterSoft","CleanWaterSoft"
"228","Arma Tactics","Oct 1, 2013","$8.99","N/A (N/A/47%)","200,000 .. 500,000","00:00 (00:00)","Bohemia Interactive","Bohemia Interactive"
"378","Daikatana","Oct 1, 2013","$0.97","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","","Square Enix"
"340","Flashback","Oct 1, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","","Ubisoft"
"355","KnightShift","Sep 27, 2013","$6.99","N/A (N/A)","1,000,000 .. 2,000,000","03:12 (01:04)","Reality Pump","Topware Interactive"
"128","Septerra Core","Sep 27, 2013","$4.99","N/A (N/A/72%)","200,000 .. 500,000","03:12 (01:04)","","Topware Interactive"
"144","World War III: Black Gold","Sep 27, 2013","$4.99","N/A (N/A/71%)","200,000 .. 500,000","04:00 (01:41)","Reality Pump","Topware Interactive"
"278","Gorky 17","Sep 27, 2013","$4.99","N/A (N/A)","200,000 .. 500,000","03:13 (01:04)","","Topware Interactive ACE"
"134","The Inner World","Sep 27, 2013","$14.99","N/A (N/A/72%)","100,000 .. 200,000","00:00 (00:00)","Studio Fizbin","Headup"
"203","World War II: Panzer Claws","Sep 27, 2013","$4.99","N/A (N/A/61%)","100,000 .. 200,000","03:42 (01:30)","","Topware Interactive"
"179","Rise of Venice","Sep 27, 2013","$19.99","N/A (N/A/66%)","50,000 .. 100,000","00:00 (00:00)","","Kalypso Media Digital"
"384","Legends of Aethereus","Sep 27, 2013","N/A","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Three Gates","Three Gates"
"126","Shadow Warrior","Sep 26, 2013","$39.99","N/A (N/A/73%)","2,000,000 .. 5,000,000","00:00 (00:00)","Flying Wild Hog","Devolver Digital"
"451","Omikron: The Nomad Soul","Sep 26, 2013","$1.49","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Quantic Dream","Square Enix"
"26","Giana Sisters: Twisted Dreams - Rise of the Owlverlord","Sep 26, 2013","$0.99","N/A (N/A/84%)","100,000 .. 200,000","00:00 (00:00)","Black Forest Games","HandyGames, Black Forest Games"
"319","Dysfunctional Systems: Learning to Manage Chaos","Sep 26, 2013","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Dischan Media","Dischan Media"
"393","Bunny Must Die! Chelsea and the 7 Devils","Sep 26, 2013","N/A","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Platine Dispositif","Rockin' Android, Rockin Android"
"375","Enigmatis 2: The Mists of Ravenwood","Sep 25, 2013","$3.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Artifex Mundi","Artifex Mundi"
"163","Scribblenauts Unmasked: A DC Comics Adventure","Sep 24, 2013","$19.99","N/A (N/A/68%)","200,000 .. 500,000","00:00 (00:00)","5th Cell Media","Warner Bros. Interactive Entertainment"
"225","Alien Rage - Unlimited","Sep 24, 2013","$19.99","N/A (N/A/52%)","200,000 .. 500,000","00:00 (00:00)","CI Games","CI Games"
"483","Blood Omen 2: Legacy of Kain","Sep 24, 2013","$0.97","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","","Square Enix"
"514","PAC-MAN Championship Edition DX+","Sep 24, 2013","$9.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Mine Loader Software Co., Ltd.","BANDAI NAMCO Entertainment"
"425","Forbidden Planet","Sep 23, 2013","N/A","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Faton","Faton"
"360","Portal 2 Sixense Perceptual Pack","Sep 20, 2013","Free","N/A (N/A)","1,000,000 .. 2,000,000","00:00 (00:00)","","Sixense"
"89","Angry Video Game Nerd Adventures","Sep 20, 2013","$4.99","N/A (N/A/77%)","100,000 .. 200,000","00:00 (00:00)","FreakZone Games","Screenwave Media"
"282","1953 - KGB Unleashed","Sep 20, 2013","$5.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","","United Independent Entertainment GmbH"
"421","Doorways: Prelude","Sep 20, 2013","$9.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Saibot Studios","Saibot Studios"
"465","Marlow Briggs and the Mask of Death","Sep 20, 2013","$4.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Zootfly","505 Games"
"359","Omegalodon","Sep 20, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","North of Earth","North of Earth"
"307","Cognition: An Erica Reed Thriller","Sep 19, 2013","$14.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Phoenix Online Studios","Phoenix Online Publishing"
"191","Dragon's Prophet","Sep 18, 2013","Free","N/A (N/A/63%)","200,000 .. 500,000","00:00 (00:00)","Runewaker","Infernum Productions AG"
"212","Urban Trial Freestyle","Sep 18, 2013","$6.99","N/A (N/A/58%)","100,000 .. 200,000","00:00 (00:00)","Tate Multimedia","Tate Multimedia"
"153","Foul Play","Sep 18, 2013","$14.99","N/A (N/A/69%)","50,000 .. 100,000","00:00 (00:00)","Mediatonic, The Irregular Corporation","Devolver Digital"
"156","Ironclad Tactics","Sep 18, 2013","$14.99","N/A (N/A/69%)","50,000 .. 100,000","00:00 (00:00)","Zachtronics","Zachtronics"
"437","InFlux","Sep 18, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Impromptu Games","Impromptu Games"
"458","A-Train 8","Sep 18, 2013","$19.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","ARTDINK","Degica"
"281","Artemis Spaceship Bridge Simulator","Sep 16, 2013","$6.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","",""
"334","THE KING OF FIGHTERS XIII STEAM EDITION","Sep 13, 2013","$4.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","SNK CORPORATION","SNK CORPORATION"
"94","Volgarr the Viking","Sep 13, 2013","$9.99","N/A (N/A/76%)","200,000 .. 500,000","00:00 (00:00)","Crazy Viking Studios","Adult Swim Games"
"197","Legend of Dungeon","Sep 13, 2013","$9.99","N/A (N/A/62%)","200,000 .. 500,000","00:00 (00:00)","Robot Loves Kitty","SNK CORPORATION"
"287","Huntsman: The Orphanage (Halloween Edition)","Sep 13, 2013","$8.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","ShadowShifters","ShadowShifters"
"269","Playing History 2 - Slave Trade","Sep 13, 2013","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Serious Games Interactive","Serious Games Interactive"
"109","Arma 3","Sep 12, 2013","$29.99","N/A (N/A/74%)","2,000,000 .. 5,000,000","05:26 (06:10)","Bohemia Interactive","Bohemia Interactive"
"534","S.K.I.L.L. - Special Force 2 (Shooter)","Sep 12, 2013","N/A","N/A (N/A)","2,000,000 .. 5,000,000","00:00 (00:00)","Dragonfly GF Co., LTD","Gameforge 4D GmbH"
"131","Aarklash: Legacy","Sep 12, 2013","$15.99","N/A (N/A/72%)","100,000 .. 200,000","00:00 (00:00)","Cyanide Studio","Bigben Interactive"
"322","Paranormal","Sep 12, 2013","$9.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","","Matthew C Cohen"
"135","Amnesia: A Machine for Pigs","Sep 10, 2013","$19.99","N/A (N/A/72%)","1,000,000 .. 2,000,000","00:00 (00:00)","The Chinese Room","Frictional Games"
"19","Wizardry 8","Sep 10, 2013","$9.99","N/A (N/A/85%)","100,000 .. 200,000","00:00 (00:00)","Sir-Tech Canada","Gamepot, Inc., Nightdive Studios"
"343","Wizardry 7: Crusaders of the Dark Savant","Sep 10, 2013","$4.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Sir-Tech","Gamepot, Inc., Nightdive Studios"
"363","Wizardry 6: Bane of the Cosmic Forge","Sep 10, 2013","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Sir-Tech","Gamepot, Inc., Nightdive Studios"
"37","Dominions 3: The Awakening","Sep 10, 2013","$19.99","N/A (N/A/82%)","20,000 .. 50,000","00:00 (00:00)","Illwinter Game Design","Illwinter Game Design"
"310","PlayClaw 5 - Game Recording and Streaming","Sep 10, 2013","$39.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","","Alawar Premium"
"364","Bronze Age - HD Edition","Sep 10, 2013","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Clarus Victoria","Clarus Victoria"
"429","Z3TA+ 2","Sep 9, 2013","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cakewalk","Cakewalk"
"358","Zafehouse: Diaries","Sep 6, 2013","$1.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Screwfly Studios","Screwfly Studios"
"84","Rise of Flight United","Sep 5, 2013","Free","N/A (N/A/77%)","200,000 .. 500,000","00:00 (00:00)","777 Studios","1C-777"
"49","Outlast","Sep 4, 2013","$19.99","N/A (N/A/80%)","2,000,000 .. 5,000,000","138:57 (46:19)","Red Barrels","Red Barrels"
"118","MirrorMoon EP","Sep 4, 2013","$14.99","N/A (N/A/73%)","100,000 .. 200,000","00:00 (00:00)","Santa Ragione","Santa Ragione"
"353","Castle of Illusion","Sep 4, 2013","$14.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","SEGA Studios Australia","SEGA"
"297","Football Mogul 2014","Sep 4, 2013","$0.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Sports Mogul, Inc.","Sports Mogul, Inc."
"6","Brothers - A Tale of Two Sons","Sep 3, 2013","$14.99","N/A (N/A/90%)","1,000,000 .. 2,000,000","00:00 (00:00)","Starbreeze Studios AB","505 Games"
"7","Rayman Legends","Sep 3, 2013","$29.99","N/A (N/A/89%)","200,000 .. 500,000","00:00 (00:00)","","Ubisoft"
"96","Total War: ROME II - Emperor Edition","Sep 2, 2013","$14.99","N/A (N/A/76%)","2,000,000 .. 5,000,000","00:00 (00:00)","CREATIVE ASSEMBLY","SEGA"
"255","Music of the Spheres","Sep 1, 2013","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hamish Todd","Hamish Todd"
"160","Game Dev Tycoon","Aug 29, 2013","$9.99","N/A (N/A/68%)","1,000,000 .. 2,000,000","00:01 (00:00)","Greenheart Games","Greenheart Games"
"216","Guardians of Middle-earth","Aug 29, 2013","N/A","N/A (N/A/56%)","500,000 .. 1,000,000","00:00 (00:00)","Zombie Studios","Warner Bros. Interactive Entertainment"
"64","Memoria","Aug 29, 2013","$19.99","N/A (N/A/79%)","200,000 .. 500,000","00:00 (00:00)","Daedalic Entertainment","Daedalic Entertainment"
"233","The Chaos Engine","Aug 29, 2013","$9.99","N/A (N/A/40%)","50,000 .. 100,000","00:00 (00:00)","Abstraction Games, The Bitmap Brothers","Rebellion"
"150","Shelter","Aug 28, 2013","$9.99","N/A (N/A/69%)","200,000 .. 500,000","00:00 (00:00)","Might and Delight","Might and Delight"
"549","Perfection.","Aug 28, 2013","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Greg Lobanov",""
"377","Sid Meier’s Ace Patrol","Aug 27, 2013","$4.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Firaxis Games","2K"
"432","Castlevania: Lords of Shadow – Ultimate Edition","Aug 27, 2013","$29.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","MercurySteam - Climax Studios","Konami Digital Entertainment"
"286","Space Ace","Aug 27, 2013","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Digital Leisure Inc.","Digital Leisure Inc."
"137","PixelJunk Monsters Ultimate","Aug 26, 2013","$9.99","N/A (N/A/72%)","200,000 .. 500,000","00:00 (00:00)","Double Eleven, Q-Games Ltd.","Double Eleven"
"517","LOST PLANET 3","Aug 26, 2013","$24.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Spark Unlimited","Capcom"
"463","Electronic Super Joy","Aug 23, 2013","$7.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Michael Todd Games","2&30 Software"
"30","Skullgirls","Aug 22, 2013","$9.99","N/A (N/A/83%)","1,000,000 .. 2,000,000","03:00 (01:00)","Lab Zero Games","Marvelous, Autumn Games"
"365","Goblin Defenders: Steel‘n’ Wood","Aug 21, 2013","$2.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","Alawar Entertainment","Alawar Premium"
"256","Tom Clancy’s Splinter Cell Blacklist","Aug 20, 2013","$29.99","N/A (N/A)","500,000 .. 1,000,000","00:00 (00:00)","Ubisoft Toronto","Ubisoft"
"120","Divekick","Aug 20, 2013","$4.99","N/A (N/A/73%)","200,000 .. 500,000","00:00 (00:00)","Iron Galaxy","Iron Galaxy"
"243","Left in the Dark: No One on Board","Aug 20, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Moonrise Interactive","Artifex Mundi"
"509","Solar War","Aug 20, 2013","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Snipefish Entertainment","Snipefish Entertainment"
"14","Saints Row IV","Aug 19, 2013","$14.99","N/A (N/A/86%)","2,000,000 .. 5,000,000","00:00 (00:00)","Deep Silver Volition","Deep Silver"
"177","The Bureau: XCOM Declassified","Aug 19, 2013","$19.99","N/A (N/A/66%)","2,000,000 .. 5,000,000","00:00 (00:00)","2K Marin","2K"
"242","Hate Plus","Aug 19, 2013","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Love Conquers All Games","Love Conquers All Games"
"398","Blue Rose","Aug 17, 2013","$15.99","N/A (N/A)","20,000 .. 50,000","00:00 (00:00)","White Cat","White Cat"
"528","Affairs of the Court: Choice of Romance","Aug 16, 2013","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Choice of Games","Choice of Games"
"44","War Thunder","Aug 15, 2013","Free","N/A (N/A/81%)","10,000,000 .. 20,000,000","08:04 (04:03)","Gaijin Entertainment","Gaijin Entertainment"
"12","Gone Home","Aug 15, 2013","$14.99","N/A (N/A/86%)","500,000 .. 1,000,000","00:00 (00:00)","Fullbright","Fullbright"
"121","Worms Clan Wars","Aug 15, 2013","$24.99","N/A (N/A/73%)","500,000 .. 1,000,000","00:09 (00:03)","Team17 Digital Ltd","Team17 Digital Ltd"
"213","Space Hulk","Aug 15, 2013","N/A","N/A (N/A/58%)","200,000 .. 500,000","00:00 (00:00)","Full Control Studios","Full Control"
"60","PAYDAY 2","Aug 13, 2013","$9.99","N/A (N/A/79%)","10,000,000 .. 20,000,000","19:02 (02:45)","OVERKILL - a Starbreeze Studio.","Starbreeze Publishing AB"
"11","Europa Universalis IV","Aug 13, 2013","$39.99","N/A (N/A/87%)","1,000,000 .. 2,000,000","20:29 (34:05)","Paradox Development Studio","Paradox Interactive"
"174","DuckTales: Remastered","Aug 13, 2013","N/A","N/A (N/A/66%)","200,000 .. 500,000","00:00 (00:00)","WayForward","Capcom"
"133","Hammerwatch","Aug 12, 2013","$9.99","N/A (N/A/72%)","500,000 .. 1,000,000","00:00 (00:00)","Crackshell","Crackshell"
"401","Ashley Clark: Secret of the Ruby","Aug 11, 2013","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","N-Tri Studio","N-Tri Studio"
"352","fault - milestone one","Aug 9, 2013","$14.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","ALICE IN DISSONANCE","Sekai Project"
"117","Guncraft","Aug 9, 2013","$14.99","N/A (N/A/73%)","100,000 .. 200,000","00:00 (00:00)","Exato Games Studio","Reverb Triple XP"
"17","Papers, Please","Aug 8, 2013","$9.99","N/A (N/A/85%)","2,000,000 .. 5,000,000","00:00 (00:00)","Lucas Pope","3909"
"4","Spelunky","Aug 8, 2013","$2.24","N/A (N/A/90%)","1,000,000 .. 2,000,000","02:22 (03:00)","Mossmouth","Mossmouth"
"9","Guacamelee! Gold Edition","Aug 8, 2013","$2.99","N/A (N/A/88%)","500,000 .. 1,000,000","00:00 (00:00)","DrinkBox Studios","DrinkBox Studios"
"500","Clockwork Tales: Of Glass and Ink","Aug 8, 2013","$9.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","Artifex Mundi","Artifex Mundi"
"102","Beatbuddy: Tale of the Guardians","Aug 6, 2013","$9.99","N/A (N/A/75%)","200,000 .. 500,000","00:00 (00:00)","Threaks","Threaks"
"305","Divinity: Dragon Commander","Aug 6, 2013","$39.99","N/A (N/A)","200,000 .. 500,000","00:00 (00:00)","Larian Studios","Larian Studios"
"346","Disney Planes","Aug 6, 2013","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Behaviour Interactive","Disney"
"462","DCS World Steam Edition","Aug 2, 2013","Free","N/A (N/A)","2,000,000 .. 5,000,000","01:19 (00:52)","Eagle Dynamics SA","The Fighter Collection"
"167","Cloudberry Kingdom","Aug 2, 2013","$9.99","N/A (N/A/67%)","20,000 .. 50,000","00:00 (00:00)","Pwnee Studios","Ubisoft"
"187","Inquisitor","Aug 2013","$5.09","N/A (N/A/64%)","100,000 .. 200,000","00:00 (00:00)","CINEMAX, s.r.o.","CINEMAX, s.r.o."
"404","Virtual Race Car Engineer","Aug 1, 2013","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tim McArthur","Monkey Face Software LLC"
"170","Rise of the Triad","Jul 31, 2013","$14.99","N/A (N/A/67%)","200,000 .. 500,000","00:00 (00:00)","Interceptor Entertainment","Apogee Software"
"123","CastleStorm","Jul 29, 2013","$9.99","N/A (N/A/73%)","100,000 .. 200,000","00:00 (00:00)","Zen Studios","Zen Studios"
"504","Realms of Arkania: Blade of Destiny","Jul 29, 2013","$14.99","N/A (N/A)","100,000 .. 200,000","00:00 (00:00)","United Independent Entertainment GmbH, Crafty Studios","United Independent Entertainment GmbH"
"138","Skulls of the Shogun","Jul 29, 2013","$9.99","N/A (N/A/72%)","50,000 .. 100,000","00:00 (00:00)","17-BIT","17-BIT"
"459","Princess Battles","Jul 26, 2013","$16.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nekomura Games","Nekomura Games"
"95","Shadowrun Returns","Jul 25, 2013","$14.99","N/A (N/A/76%)","1,000,000 .. 2,000,000","02:15 (00:45)","Harebrained Schemes","Paradox Interactive"
"237","Citadels","Jul 25, 2013","$14.99","N/A (N/A/20%)","50,000 .. 100,000","00:00 (00:00)","Games Distillery s.r.o.","HandyGames"
"71","Teleglitch: Die More Edition","Jul 24, 2013","$12.99","N/A (N/A/78%)","500,000 .. 1,000,000","00:00 (00:00)","Test3 Projects","Paradox Interactive"
